,GEOIDFQ,B02018_017E,B02018_018E,B02018_015E,B02018_016E,B02018_019E,B02018_012E,B02018_013E,B02018_014E,B02018_010E,B02018_011E,B02018_005E,B02018_006E,B02018_003E,B02018_004E,B02018_009E,B02018_007E,B02018_008E,B02018_002E,B02018_020E
1067,0500000US21145,0,0,0,0,135,249,0,0,0,0,62,0,0,283,0,89,8,190,0
1068,0500000US21147,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0500000US21149,0,0,0,0,0,40,0,0,0,0,29,0,0,0,0,0,0,24,0
1070,0500000US21151,0,171,0,0,196,247,0,11,0,80,100,0,0,56,0,0,2,190,0
1071,0500000US21153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1072,0500000US21155,0,0,0,0,0,48,0,0,0,0,0,0,0,27,0,0,0,77,0
1073,0500000US21157,0,0,0,0,0,141,0,0,0,0,33,0,0,25,0,0,0,18,0
1074,0500000US21159,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,0500000US21161,0,0,0,0,0,0,0,0,0,0,58,0,0,104,0,0,0,11,0
1076,0500000US21163,0,19,0,0,0,67,0,19,0,0,160,0,0,44,0,0,0,34,0
1077,0500000US21165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,0500000US21167,0,0,0,0,0,20,0,0,0,0,27,0,0,10,0,0,0,14,0
1079,0500000US21169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,0500000US21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1081,0500000US21173,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,2,0,0
1082,0500000US21175,0,0,0,0,0,78,0,0,0,0,11,0,0,11,0,0,0,25,0
1083,0500000US21177,0,0,0,0,11,71,0,0,0,0,0,0,0,0,0,0,230,24,0
1084,0500000US21179,0,0,0,0,88,8,0,0,0,0,48,0,0,181,0,0,0,32,0
1085,0500000US21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,0500000US21183,0,0,0,0,0,12,0,0,0,0,13,0,0,41,0,0,0,10,0
1087,0500000US21185,0,0,0,0,78,227,0,0,0,27,218,0,0,139,0,0,89,381,0
1088,0500000US21187,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0
1089,0500000US21189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,0500000US21191,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,41,0
1091,0500000US21193,0,0,0,0,111,111,0,0,0,0,0,0,0,26,0,0,0,21,0
1092,0500000US21195,0,0,0,0,0,113,0,0,0,0,0,0,10,42,0,0,0,28,0
1093,0500000US21197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,0500000US21199,0,0,0,0,62,32,0,0,0,78,59,0,0,0,0,0,30,26,0
1095,0500000US21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1096,0500000US21203,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0500000US21205,0,0,0,0,26,61,0,0,0,0,56,0,0,8,0,0,0,52,0
1098,0500000US21207,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0
1099,0500000US21209,0,0,0,0,74,247,0,0,0,0,220,0,0,207,0,0,0,259,0
1100,0500000US21211,0,0,0,0,0,155,0,0,0,158,108,0,0,40,0,0,100,108,0
1101,0500000US21213,0,0,0,0,0,147,0,0,0,0,26,0,0,16,0,0,8,0,0
1102,0500000US21215,0,0,0,0,0,43,0,0,0,0,7,0,0,0,0,0,6,48,0
1103,0500000US21217,0,98,0,0,0,28,0,0,0,14,14,0,0,8,0,0,0,36,0
1104,0500000US21219,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,0,3,0
1105,0500000US21221,0,0,0,0,27,24,0,0,30,0,0,0,0,0,0,0,0,0,0
1106,0500000US21223,0,0,0,0,0,106,1,0,0,0,0,0,0,6,0,0,0,0,0
1107,0500000US21225,0,0,0,0,15,37,0,0,0,0,0,0,0,40,0,0,0,0,0
1108,0500000US21227,0,45,0,0,478,553,0,147,3020,44,587,17,0,381,0,0,38,411,0
1109,0500000US21229,0,7,0,0,48,0,0,0,0,0,0,0,0,34,0,0,0,0,0
1110,0500000US21231,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,0500000US21233,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
1112,0500000US21235,0,111,0,0,0,23,0,0,0,0,8,0,0,22,0,0,0,21,0
1113,0500000US21237,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1114,0500000US21239,0,0,23,0,0,55,0,0,0,1,75,0,0,68,0,0,0,31,0
1115,0500000US22001,0,0,0,0,39,21,84,21,0,0,0,0,0,38,0,0,0,40,0
1116,0500000US22003,0,5,0,0,0,0,0,0,0,0,4,0,0,106,0,0,0,2,0
1117,0500000US22005,0,63,0,0,443,637,0,16,0,0,118,0,0,220,0,0,64,274,0
1118,0500000US22007,0,0,0,0,140,118,0,0,0,0,9,0,0,0,0,0,0,0,0
1119,0500000US22009,0,0,0,0,68,114,0,0,0,0,7,0,0,7,0,0,0,87,0
1120,0500000US22011,0,60,0,0,6,134,0,49,0,14,34,0,0,21,0,0,1,9,0
1121,0500000US22013,0,30,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1122,0500000US22015,0,161,0,0,873,1063,34,0,72,0,127,0,0,332,0,0,11,579,0
1123,0500000US22017,0,63,0,0,360,1392,0,0,0,172,338,0,0,115,0,0,0,1123,0
1124,0500000US22019,0,56,0,0,494,393,0,140,0,213,134,0,61,333,0,0,8,63,0
1125,0500000US22021,0,26,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
1126,0500000US22023,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
1127,0500000US22025,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,0500000US22027,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
1129,0500000US22029,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0500000US22031,0,20,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0500000US22033,0,169,54,0,4552,2206,254,472,0,0,958,0,0,592,0,0,58,3272,0
1132,0500000US22035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0500000US22037,0,0,0,0,16,8,0,0,0,0,13,0,0,50,0,0,0,0,0
1134,0500000US22039,0,0,0,0,23,19,0,0,0,35,1,0,0,0,0,0,0,4,0
1135,0500000US22041,0,0,0,0,50,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1136,0500000US22043,0,0,0,0,16,45,0,0,0,0,0,0,2,26,0,0,0,101,0
1137,0500000US22045,0,0,0,0,117,121,0,1343,0,0,19,0,0,14,0,0,5,175,0
1138,0500000US22047,0,0,0,0,0,0,0,0,0,17,6,0,0,51,0,0,0,6,0
1139,0500000US22049,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0
1140,0500000US22051,0,282,15,0,8552,3192,261,45,71,209,335,10,0,745,137,0,153,4155,0
1141,0500000US22053,0,0,0,0,22,8,0,0,0,0,0,0,0,30,0,0,0,0,0
1142,0500000US22055,0,45,16,0,1998,358,68,294,19,53,434,0,0,153,0,2,41,743,0
1143,0500000US22057,12,0,7,0,281,334,0,49,0,0,76,0,0,71,0,0,0,58,0
1144,0500000US22059,0,0,0,0,0,106,0,0,0,53,0,0,0,0,0,0,0,14,0
1145,0500000US22061,0,0,8,0,151,115,15,0,0,0,231,0,0,72,0,0,13,78,0
1146,0500000US22063,0,0,0,0,307,249,13,0,0,0,269,0,0,200,0,0,0,548,0
1147,0500000US22065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,0500000US22067,0,28,0,0,27,22,0,0,0,0,30,0,0,37,0,0,12,153,0
1149,0500000US22069,0,0,0,0,17,110,0,0,0,0,30,0,0,24,0,0,0,76,0
1150,0500000US22071,0,351,28,0,5823,1577,38,97,67,2,637,7,0,698,0,0,98,2179,0
1151,0500000US22073,0,84,0,86,439,221,0,103,0,14,132,0,0,73,0,0,3,278,0
1152,0500000US22075,0,50,0,0,534,12,0,0,0,193,51,0,0,10,0,0,107,58,0
1153,0500000US22077,0,0,0,0,62,0,0,0,0,0,1,0,0,0,0,0,0,53,0
1154,0500000US22079,0,146,0,0,196,624,0,207,0,34,29,0,0,122,0,0,0,369,0
1155,0500000US22081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,0500000US22083,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
1157,0500000US22085,0,50,0,0,17,4,0,0,0,0,1,0,0,26,0,0,0,29,0
1158,0500000US22087,0,0,0,0,550,229,13,0,0,101,0,0,0,0,0,0,0,353,0
1159,0500000US22089,0,0,0,0,127,212,0,0,0,17,15,0,0,22,0,0,0,295,0
1160,0500000US22091,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,43,0
1161,0500000US22093,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0
1162,0500000US22095,0,25,0,0,32,422,0,0,0,0,0,0,0,26,0,0,0,59,0
1163,0500000US22097,0,0,0,0,16,0,3,0,0,0,22,0,0,28,0,0,0,44,0
1164,0500000US22099,0,0,0,0,275,57,0,73,0,0,1,0,0,19,0,0,0,121,0
1165,0500000US22101,0,0,0,0,640,570,0,0,0,0,23,0,0,0,0,0,0,34,0
1166,0500000US22103,0,0,0,0,1494,1205,1,37,19,0,156,12,0,433,0,0,14,855,0
1167,0500000US22105,0,15,0,0,284,384,0,0,469,0,10,0,0,35,0,7,15,161,0
1168,0500000US22107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,0500000US22109,0,78,0,0,402,328,9,0,0,0,235,0,0,89,0,0,0,222,0
1170,0500000US22111,0,0,0,0,5,46,0,0,0,0,45,0,0,0,0,0,0,39,0
1171,0500000US22113,0,0,0,0,880,85,69,0,0,0,0,0,0,32,0,0,0,164,0
1172,0500000US22115,0,56,0,0,193,395,0,0,0,0,377,0,0,89,0,0,4,124,0
1173,0500000US22117,0,0,0,0,26,140,0,0,0,0,0,0,0,0,0,0,0,16,0
1174,0500000US22119,0,63,0,0,8,68,0,11,0,0,0,0,0,49,0,0,0,0,0
1175,0500000US22121,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16,0,0
1176,0500000US22123,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,62,0
1177,0500000US22125,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0,0,23,0
1178,0500000US22127,0,1,0,0,0,7,0,0,0,0,75,0,0,0,0,0,0,59,0
1179,0500000US23001,0,48,0,0,128,554,0,41,0,0,321,0,0,121,0,0,40,452,0
1180,0500000US23003,0,59,0,0,38,92,8,0,0,0,71,0,0,147,0,0,0,75,0
1181,0500000US23005,0,431,41,0,1242,1665,91,5,10,969,1193,0,0,979,0,0,133,2381,0
1182,0500000US23007,0,23,0,0,74,99,0,0,0,0,11,0,0,33,0,0,5,31,0
1183,0500000US23009,0,50,0,0,36,139,22,0,0,8,192,0,0,86,0,0,0,194,0
1184,0500000US23011,0,68,0,0,344,263,29,0,10,0,414,0,0,91,0,0,56,372,0
1185,0500000US23013,0,63,0,0,53,22,17,0,0,15,20,0,0,46,0,0,51,86,0
1186,0500000US23015,0,1,0,0,65,115,0,0,0,0,10,0,0,17,0,0,10,86,0
1187,0500000US23017,0,79,0,0,85,94,0,9,0,8,84,0,0,125,0,0,0,146,0
1188,0500000US23019,0,19,63,0,241,661,6,0,18,28,195,1,5,220,0,4,16,743,0
1189,0500000US23021,0,3,0,0,54,118,0,0,0,0,0,0,0,35,0,0,0,122,0
1190,0500000US23023,0,14,0,0,3,200,0,0,0,0,35,0,0,82,0,0,0,58,0
1191,0500000US23025,0,16,0,0,4,243,0,0,0,11,26,0,0,12,0,0,0,83,0
1192,0500000US23027,0,41,13,0,35,57,0,18,0,3,2,0,0,24,0,0,70,30,0
1193,0500000US23029,0,0,0,0,28,70,0,0,0,17,28,12,0,13,0,0,0,42,0
1194,0500000US23031,0,164,0,0,480,701,122,54,0,494,322,29,0,178,0,142,82,765,0
1195,0500000US24001,0,7,0,0,150,222,0,0,0,0,61,0,0,31,0,0,19,280,0
1196,0500000US24003,0,825,0,0,1938,10393,35,110,428,83,5010,38,60,2049,0,25,185,4522,0
1197,0500000US24005,8,459,4,0,2832,9118,35,163,3161,343,4739,118,0,1920,57,12,606,8671,19
1198,0500000US24009,0,205,0,0,245,1044,10,0,0,0,326,0,0,521,0,0,0,197,0
1199,0500000US24011,0,46,0,0,47,49,0,0,0,0,7,0,0,59,0,0,0,85,0
1200,0500000US24013,15,145,0,0,289,1140,65,0,110,43,826,0,0,246,0,0,61,941,0
1201,0500000US24015,0,0,0,0,78,540,0,0,0,0,126,0,0,306,0,0,32,495,0
1202,0500000US24017,0,116,145,0,470,3394,8,0,0,192,364,0,10,613,0,0,116,1221,0
1203,0500000US24019,0,42,0,0,8,16,13,0,0,235,5,0,0,15,0,0,0,76,0
1204,0500000US24021,0,326,0,0,1074,2632,130,49,740,352,3000,0,0,750,0,0,370,2994,0
1205,0500000US24023,0,0,0,0,0,84,0,0,18,0,22,0,0,26,0,0,0,12,0
1206,0500000US24025,15,602,0,0,1073,2209,363,245,26,273,1618,146,0,722,0,23,123,1801,0
1207,0500000US24027,22,415,96,0,3110,4450,148,25,1070,78,14218,168,16,1628,0,0,720,15307,0
1208,0500000US24029,0,36,0,0,0,18,0,0,0,5,0,0,0,19,0,0,0,81,0
1209,0500000US24031,30,2690,237,57,15063,18934,2169,315,1802,1673,20516,295,104,7272,0,49,3556,46182,46
1210,0500000US24033,14,799,37,0,3408,11668,93,499,267,800,4024,0,33,1431,0,0,346,7087,0
1211,0500000US24035,0,0,0,0,0,219,40,0,0,0,136,4,0,135,0,40,0,321,0
1212,0500000US24037,0,53,0,0,499,2212,10,0,0,0,438,0,0,710,0,0,54,298,0
1213,0500000US24039,0,21,0,0,14,133,0,0,0,0,20,0,0,0,0,0,0,224,0
1214,0500000US24041,0,24,0,0,39,193,1,0,5,0,8,0,0,8,0,0,0,17,0
1215,0500000US24043,0,59,32,0,144,697,369,0,50,39,426,17,0,159,0,0,9,1362,0
1216,0500000US24045,0,0,0,0,348,408,9,13,0,0,700,0,0,167,0,0,105,630,0
1217,0500000US24047,0,0,0,0,195,238,3,8,50,0,72,0,0,138,0,0,21,324,0
1218,0500000US24510,95,201,9,0,1107,2985,369,31,75,35,2639,53,18,964,1,14,494,4690,0
1219,0500000US25001,10,355,10,0,208,578,85,13,0,86,193,0,0,491,0,0,331,1132,0
1220,0500000US25003,0,58,103,0,109,177,28,57,17,78,377,0,0,251,0,0,54,585,0
1221,0500000US25005,5,522,29,0,2252,2091,30,96,97,2252,511,216,0,642,0,0,366,3002,0
1222,0500000US25007,0,0,0,0,0,44,0,6,0,221,3,72,0,86,0,0,6,1,0
1223,0500000US25009,16,352,0,0,3550,2567,205,672,0,5452,2566,7,0,1832,0,0,312,8734,0
1224,0500000US25011,1,23,0,0,137,293,21,13,4,141,91,0,135,115,0,0,9,481,4
1225,0500000US25013,21,130,3,0,2229,898,36,330,161,948,601,9,0,451,0,0,114,2384,0
1226,0500000US25015,5,48,14,0,656,533,25,87,56,390,807,0,0,545,0,0,373,3833,0
1227,0500000US25017,256,1935,623,0,15830,7435,1969,2038,796,18643,15556,173,99,8243,0,17,4889,84772,11
1228,0500000US25019,0,0,0,0,0,13,0,0,0,0,169,0,0,29,0,0,0,13,0
1229,0500000US25021,40,780,192,0,12656,5280,382,61,392,818,5614,104,0,3143,0,0,1389,48015,0
1230,0500000US25023,0,114,10,0,1951,1418,68,0,23,481,1159,7,496,607,0,0,156,3519,0
1231,0500000US25025,42,713,121,0,12506,3831,360,117,383,1379,5309,12,7,2451,0,0,914,35512,0
1232,0500000US25027,7,540,41,0,9099,2567,180,1788,15,1132,3397,72,738,2128,0,0,527,9624,0
1233,0500000US26001,0,0,0,0,0,26,0,0,0,0,23,1,0,11,0,0,0,0,0
1234,0500000US26003,0,0,0,0,0,11,0,0,0,0,11,0,0,7,0,0,0,30,0
1235,0500000US26005,0,75,0,0,110,249,6,111,0,191,149,5,0,194,0,0,0,204,0
1236,0500000US26007,0,0,0,0,0,119,0,0,0,3,15,0,0,7,0,0,0,3,0
1237,0500000US26009,0,0,0,0,10,4,0,0,0,0,24,0,0,9,0,0,0,12,0
1238,0500000US26011,0,0,0,0,0,25,4,0,2,0,24,0,19,54,0,0,0,10,0
1239,0500000US26013,0,0,0,0,0,1,0,0,0,0,17,0,0,1,0,0,0,19,0
1240,0500000US26015,0,0,0,0,125,18,31,0,18,0,152,0,0,195,0,0,0,40,0
1241,0500000US26017,0,0,0,0,64,88,0,0,0,25,239,0,47,233,56,0,10,142,0
1242,0500000US26019,0,0,0,0,23,80,0,0,0,0,0,0,0,63,0,0,0,51,0
1243,0500000US26021,15,53,54,0,110,1222,351,17,55,7,469,0,0,261,2,0,20,528,0
1244,0500000US26023,0,21,0,0,23,104,5,4,0,21,66,0,0,102,0,0,0,113,0
1245,0500000US26025,0,16,78,0,64,518,190,6,1959,5,391,0,0,429,51,81,11,121,0
1246,0500000US26027,0,8,0,0,36,200,0,67,0,0,48,0,4,17,0,0,12,47,0
1247,0500000US26029,0,0,0,0,45,92,0,0,0,0,35,0,41,23,0,0,0,29,0
1248,0500000US26031,0,3,0,0,0,51,0,0,0,0,12,0,4,0,0,0,3,14,0
1249,0500000US26033,0,3,0,0,113,161,0,0,0,2,13,0,0,48,0,0,0,171,0
1250,0500000US26035,0,0,0,0,0,54,0,0,0,0,10,0,0,7,0,0,0,54,0
1251,0500000US26037,0,20,0,0,76,180,17,0,0,16,430,0,63,248,0,0,0,328,0
1252,0500000US26039,0,18,0,0,25,4,0,0,0,0,3,0,0,7,0,0,0,0,0
1253,0500000US26041,0,18,0,0,0,126,0,19,0,0,78,0,9,71,0,0,0,39,0
1254,0500000US26043,0,0,0,0,0,43,0,0,0,0,0,0,0,20,0,0,0,138,0
1255,0500000US26045,0,22,11,0,575,263,36,0,21,3,364,0,295,174,0,0,0,166,0
1256,0500000US26047,0,0,0,0,5,97,0,0,0,0,107,0,0,26,0,0,0,149,0
1257,0500000US26049,0,235,88,0,472,1256,0,81,0,263,749,0,73,664,0,0,33,1169,0
1258,0500000US26051,0,9,0,0,0,109,0,0,0,0,9,0,0,21,0,0,0,55,0
1259,0500000US26053,0,0,0,0,6,7,0,0,0,0,15,0,0,9,0,0,0,8,0
1260,0500000US26055,0,1,0,0,109,216,23,62,0,0,204,79,0,88,0,0,29,178,0
1261,0500000US26057,0,0,1,0,0,11,0,0,0,0,50,0,4,75,0,0,0,52,0
1262,0500000US26059,0,59,0,0,26,157,0,0,0,0,12,0,0,18,0,0,0,81,0
1263,0500000US26061,2,3,0,0,24,115,0,0,0,10,142,0,0,23,0,3,0,348,0
1264,0500000US26063,0,2,0,0,50,47,0,10,0,0,65,11,0,3,0,0,4,61,0
1265,0500000US26065,0,334,10,0,1859,1877,54,94,893,17,2265,0,350,916,0,0,380,5514,0
1266,0500000US26067,0,0,0,0,20,19,0,4,0,0,2,5,0,34,0,0,71,293,0
1267,0500000US26069,0,0,0,0,0,95,0,0,0,0,58,0,0,35,0,2,0,67,0
1268,0500000US26071,0,17,0,0,21,14,6,0,0,0,27,0,0,24,0,0,0,56,0
1269,0500000US26073,0,15,5,0,36,180,0,15,22,30,337,34,61,47,0,0,41,369,0
1270,0500000US26075,0,5,6,0,29,375,52,0,0,1,291,0,29,347,0,0,33,162,0
1271,0500000US26077,11,102,0,0,656,1332,114,4,175,97,686,0,0,445,0,0,78,1279,0
1272,0500000US26079,0,0,0,0,0,46,0,5,0,0,23,0,0,5,0,0,0,57,0
1273,0500000US26081,0,288,1,0,5390,2433,786,79,2143,115,3632,0,221,1423,0,0,103,4331,0
1274,0500000US26083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,0500000US26085,0,0,0,0,23,4,0,0,0,0,13,0,0,44,0,0,0,0,0
1276,0500000US26087,0,84,0,0,160,309,92,0,0,0,110,0,0,112,0,0,0,91,0
1277,0500000US26089,0,4,0,0,3,45,0,0,0,0,0,0,0,37,0,0,0,49,0
1278,0500000US26091,0,2,0,0,35,327,25,0,0,0,113,4,0,63,0,0,0,182,0
1279,0500000US26093,0,164,0,9,286,434,0,0,0,20,394,0,87,287,0,0,5,614,0
1280,0500000US26095,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0
1281,0500000US26097,0,0,0,0,67,51,0,0,0,32,12,0,0,32,0,0,0,32,0
1282,0500000US26099,0,655,18,0,2765,7389,43,442,46,281,2295,0,4941,1420,0,0,397,4414,0
1283,0500000US26101,0,0,10,0,54,84,0,0,0,0,20,0,0,27,0,0,0,6,0
1284,0500000US26103,0,29,0,0,56,266,41,0,0,0,180,21,0,78,0,0,8,173,0
1285,0500000US26105,0,11,0,0,3,187,4,0,0,8,44,0,0,16,0,0,0,9,0
1286,0500000US26107,0,8,0,0,6,115,0,14,15,0,63,0,0,34,0,1,0,136,0
1287,0500000US26109,0,0,0,0,11,31,0,4,0,0,32,0,0,65,0,0,0,26,0
1288,0500000US26111,0,3,0,0,180,218,0,0,0,17,295,0,0,223,0,0,56,318,0
1289,0500000US26113,0,0,0,0,3,18,0,0,0,0,6,0,0,65,0,0,0,19,0
1290,0500000US26115,0,67,19,0,65,287,4,4,0,21,232,0,60,238,0,0,0,97,0
1291,0500000US26117,0,65,0,0,122,111,0,0,0,0,14,0,0,41,0,0,0,27,0
1292,0500000US26119,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,14,0
1293,0500000US26121,0,31,0,0,80,388,9,17,0,8,815,0,51,204,0,0,0,153,0
1294,0500000US26123,0,24,0,0,9,146,0,0,0,1,75,0,34,21,0,0,0,11,0
1295,0500000US26125,57,965,188,0,4005,9393,302,775,0,274,11026,60,2005,8921,2,75,1055,19722,14
1296,0500000US26127,0,1,0,0,7,33,0,0,0,3,23,0,0,5,0,0,2,3,0
1297,0500000US26129,0,0,0,0,9,54,0,0,0,0,23,0,0,0,0,0,0,2,0
1298,0500000US26131,0,0,0,0,0,16,0,0,0,0,7,0,0,16,0,0,0,12,0
1299,0500000US26133,5,0,0,0,0,35,0,7,0,2,12,0,23,15,0,0,0,15,0
1300,0500000US26135,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,28,0
1301,0500000US26137,0,17,35,0,0,103,0,0,0,0,35,0,18,23,0,0,0,0,0
1302,0500000US26139,0,345,4,36,1153,928,118,2187,29,1657,1404,10,0,297,0,0,60,1632,0
1303,0500000US26141,0,29,0,0,0,11,0,0,0,0,35,0,0,3,0,0,0,0,0
1304,0500000US26143,0,0,0,0,27,0,0,0,0,0,109,19,0,39,0,0,0,49,0
1305,0500000US26145,0,12,15,0,509,286,17,23,34,18,210,0,18,198,0,0,5,433,0
1306,0500000US26147,0,58,0,0,39,600,13,0,37,0,153,0,0,84,0,0,0,193,0
1307,0500000US26149,0,11,76,0,8,154,16,0,0,9,105,0,0,91,0,0,0,77,0
1308,0500000US26151,0,50,0,0,6,72,0,0,0,0,38,1,0,19,0,0,0,45,0
1309,0500000US26153,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0
1310,0500000US26155,0,0,0,0,18,164,0,0,44,1,21,0,0,93,0,0,18,35,0
1311,0500000US26157,0,3,0,0,17,150,0,5,0,0,83,0,2,2,0,0,0,110,0
1312,0500000US26159,0,3,0,0,32,190,0,3,0,35,123,0,0,39,0,0,28,91,0
1313,0500000US26161,76,385,109,0,1445,2217,157,69,194,170,4973,19,62,2129,0,2,1354,13287,0
1314,0500000US26163,0,426,75,0,3270,8791,108,173,166,241,3875,22,652,3270,0,15,202,7980,0
1315,0500000US26165,3,7,0,0,29,92,0,7,0,0,95,0,1,38,0,0,0,8,0
1316,0500000US27001,0,10,0,0,3,5,0,0,0,0,27,0,0,18,0,0,0,5,0
1317,0500000US27003,13,492,8,0,3675,1774,16,1042,22,111,1807,0,9977,797,0,0,54,1683,0
1318,0500000US27005,0,0,0,0,32,30,0,39,9,18,68,0,0,39,0,4,0,77,0
1319,0500000US27007,0,18,0,0,58,103,0,18,0,0,105,0,47,45,0,0,0,154,0
1320,0500000US27009,0,0,0,0,141,154,76,0,0,74,45,0,86,26,0,0,0,150,0
1321,0500000US27011,0,0,0,0,0,29,0,0,0,0,8,0,0,8,0,0,0,9,0
1322,0500000US27013,0,37,0,0,377,405,3,36,9,19,380,0,147,100,0,0,15,217,0
1323,0500000US27015,0,0,2,0,37,36,0,0,0,5,40,0,0,9,0,0,0,39,0
1324,0500000US27017,0,2,0,0,5,161,0,9,0,5,5,0,35,78,1,0,0,56,0
1325,0500000US27019,0,49,0,0,657,389,13,103,0,412,564,32,312,177,0,0,12,509,0
1326,0500000US27021,0,6,0,0,6,130,0,0,0,0,51,7,38,33,0,0,0,33,0
1327,0500000US27023,0,0,0,0,0,15,0,22,0,0,0,0,1,13,0,0,0,12,0
1328,0500000US27025,0,30,0,0,55,183,6,85,48,4,92,0,339,141,0,0,12,214,0
1329,0500000US27027,0,8,0,0,415,277,0,16,0,1,77,24,235,46,0,0,2,34,0
1330,0500000US27029,0,0,0,0,8,14,0,0,0,0,10,0,0,35,0,0,0,18,0
1331,0500000US27031,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,5,3,0
1332,0500000US27033,0,21,0,0,98,13,0,290,15,17,1,0,21,0,0,0,0,12,0
1333,0500000US27035,0,7,0,0,72,240,3,10,0,0,124,0,10,33,0,0,0,92,0
1334,0500000US27037,0,473,39,0,3874,3895,14,846,213,2116,2589,0,2245,1523,0,13,276,3515,0
1335,0500000US27039,0,0,0,0,0,129,0,0,0,27,29,0,5,88,0,0,0,65,0
1336,0500000US27041,0,54,0,0,114,17,0,0,0,42,83,0,2,21,0,0,0,36,0
1337,0500000US27043,0,0,0,0,42,28,0,0,0,37,2,0,0,0,0,0,0,0,0
1338,0500000US27045,0,0,0,0,9,76,0,0,0,0,16,0,1,3,0,0,0,57,0
1339,0500000US27047,0,26,0,0,84,147,0,61,652,18,112,0,39,15,0,0,0,7,0
1340,0500000US27049,0,6,0,0,33,25,0,8,0,34,111,0,110,67,0,0,0,90,0
1341,0500000US27051,0,0,0,0,0,10,0,0,0,0,8,0,0,6,0,0,0,0,0
1342,0500000US27053,70,1386,203,0,11392,5911,485,3937,382,1609,8527,63,24903,4261,0,16,1139,16208,0
1343,0500000US27055,0,0,0,0,1,23,0,0,0,0,3,0,147,23,0,0,0,28,0
1344,0500000US27057,0,9,14,0,17,60,0,0,0,0,27,5,0,29,0,0,0,48,0
1345,0500000US27059,0,11,0,0,22,45,0,34,2,35,33,0,615,23,0,0,0,43,0
1346,0500000US27061,0,0,0,0,33,34,0,1,0,20,86,0,32,45,0,0,3,37,0
1347,0500000US27063,5,58,0,0,0,89,0,24,6,0,45,0,0,6,0,0,0,0,0
1348,0500000US27065,0,0,0,0,40,40,0,0,3,7,13,0,52,33,17,0,0,3,0
1349,0500000US27067,0,98,0,0,3,64,35,16,330,2,99,0,8,3,0,0,30,9,0
1350,0500000US27069,0,0,0,0,3,4,4,0,0,3,0,0,6,0,0,0,0,10,0
